client_id,round,dataset_size,n_classes,loss_before,acc_before,loss_after,acc_after,macro_f1_before,macro_f1_after,macro_f1_argmax,benign_fpr_argmax,f1_per_class_after,fpr_after,pr_auc_after,threshold_tau,f1_bin_tau,benign_fpr_bin_tau,tau_bin,seed,weight_norm_before,weight_norm_after,weight_update_norm,grad_norm_l2,t_fit_ms,epochs_completed,lr,batch_size
0,1,1000,2,0.035098893858958036,0.985,0.02169667830457911,0.99,0.9849996249906248,0.99,0.99,0.010000000000000009,"{""0"": 0.01, ""1"": 0.99}",0.05,0.9996087378640777,0.016993343830108643,0.975609756097561,0.05,0.016993343830108643,,7.666492221620015,7.789187496513381,0.0,0.0,2302.0585330000076,1,0.01,64
0,2,1000,2,0.020882343058474362,0.99,0.02129940755548887,0.995,0.99,0.9949998749968749,0.9949998749968749,0.0,"{""0"": 0.0, ""1"": 0.9949748743718593}",0.02,0.9998039215686274,0.2131858468055725,0.9850746268656716,0.02,0.2131858468055725,,7.784815131215745,8.37604847025774,0.0,0.0,352.2540640000216,1,0.01,64
0,3,1000,2,0.01905956570408307,0.995,0.017005233791451246,0.99,0.9949998749968749,0.99,0.99,0.010000000000000009,"{""0"": 0.01, ""1"": 0.99}",0.02,0.9999009900990099,0.4535725712776184,0.9900990099009901,0.02,0.4535725712776184,,8.301040808378188,9.013331837170965,0.0,0.0,197.45832000000973,1,0.01,64
0,4,1000,2,0.01563529762933058,0.99,0.028131385653956897,0.995,0.99,0.9949998749968749,0.9949998749968749,0.010000000000000009,"{""0"": 0.009950248756218905, ""1"": 0.9950248756218906}",0.03,0.9998009900990099,0.001407325267791748,0.9852216748768473,0.03,0.001407325267791748,,8.931341558060781,9.456717524353126,0.0,0.0,184.7639490000006,1,0.01,64
0,5,1000,2,0.019874243676788694,0.995,0.04382748644275125,0.99,0.9949998749968749,0.9899989998999901,0.9899989998999901,0.0,"{""0"": 0.0, ""1"": 0.98989898989899}",0.02,0.9998009900990099,0.001027226448059082,0.9900990099009901,0.02,0.001027226448059082,,9.416001184765374,10.04278334190895,0.0,0.0,197.43402200001015,1,0.01,64
0,6,1000,2,0.04133711976419363,0.99,0.060625393524446736,0.985,0.9899989998999901,0.9849996249906248,0.9849996249906248,0.010000000000000009,"{""0"": 0.010050251256281407, ""1"": 0.9849246231155779}",0.02,0.9997039215686274,0.0015723705291748047,0.9850746268656716,0.02,0.0015723705291748047,,9.961602186484063,10.466327047365123,0.0,0.0,239.4746769999756,1,0.01,64
0,7,1000,2,0.05113916979425426,0.985,0.020423959467734454,0.995,0.9849996249906248,0.9949998749968749,0.9949998749968749,0.0,"{""0"": 0.0, ""1"": 0.9949748743718593}",0.01,0.9999009900990099,0.39673298597335815,0.99,0.01,0.39673298597335815,,10.460045532370268,10.9345052202227,0.0,0.0,363.99201699998684,1,0.01,64
0,8,1000,2,0.019386372556255083,0.995,0.013202406582422554,0.995,0.9949998749968749,0.9949998749968749,0.9949998749968749,0.0,"{""0"": 0.0, ""1"": 0.9949748743718593}",0.02,0.9999009900990099,0.05501234531402588,0.9900990099009901,0.02,0.05501234531402588,,10.987279947036205,11.239430730909621,0.0,0.0,238.3252860000198,1,0.01,64
0,9,1000,2,0.018521420017350465,0.99,0.047087615505461144,0.985,0.9899989998999901,0.9849996249906248,0.9849996249906248,0.010000000000000009,"{""0"": 0.010050251256281407, ""1"": 0.9849246231155779}",1.0,0.9998009900990099,0.0,0.6666666666666666,1.0,0.0,,11.23501427014439,11.703890856945739,0.0,0.0,323.7031820000027,1,0.01,64
0,10,1000,2,0.04236132829828421,0.985,0.07834611759972177,0.99,0.9849996249906248,0.9899989998999901,0.9899989998999901,0.0,"{""0"": 0.0, ""1"": 0.98989898989899}",0.02,0.9949,0.00045603513717651367,0.9850746268656716,0.02,0.00045603513717651367,,11.627237216310126,11.779785070626847,0.0,0.0,353.16800799998305,1,0.01,64
