run_id,quality_state,max_round,parsed_row_count,dataset,aggregation
dsedge-iiotset-full_comp_median_alpha0.5_adv10_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv10_dp0_pers0_mu0.0_seed57_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv10_dp0_pers0_mu0.0_seed58_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv10_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv10_dp0_pers0_mu0.0_seed60_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv10_dp0_pers0_mu0.0_seed61_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modelabel_flip_seed42_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modelabel_flip_seed43_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modelabel_flip_seed44_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modelabel_flip_seed45_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modelabel_flip_seed46_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modelabel_flip_seed47_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modelabel_flip_seed48_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modelabel_flip_seed49_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modelabel_flip_seed50_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modelabel_flip_seed51_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modesign_flip_topk_seed42_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modesign_flip_topk_seed43_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modesign_flip_topk_seed44_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modesign_flip_topk_seed45_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modesign_flip_topk_seed46_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modesign_flip_topk_seed47_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modesign_flip_topk_seed48_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modesign_flip_topk_seed49_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modesign_flip_topk_seed50_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modesign_flip_topk_seed51_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modetargeted_label_seed42_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modetargeted_label_seed43_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modetargeted_label_seed44_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modetargeted_label_seed45_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modetargeted_label_seed46_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modetargeted_label_seed47_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modetargeted_label_seed48_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modetargeted_label_seed49_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modetargeted_label_seed50_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_modetargeted_label_seed51_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed42_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed43_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed44_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed46_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed47_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed48_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed49_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed50_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed51_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed52_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed53_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed54_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed55_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed57_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed58_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed60_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv20_dp0_pers0_mu0.0_seed61_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modelabel_flip_seed42_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modelabel_flip_seed43_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modelabel_flip_seed44_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modelabel_flip_seed45_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modelabel_flip_seed46_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modelabel_flip_seed47_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modelabel_flip_seed48_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modelabel_flip_seed49_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modelabel_flip_seed50_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modelabel_flip_seed51_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modesign_flip_topk_seed42_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modesign_flip_topk_seed43_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modesign_flip_topk_seed44_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modesign_flip_topk_seed45_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modesign_flip_topk_seed46_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modesign_flip_topk_seed47_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modesign_flip_topk_seed48_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modesign_flip_topk_seed49_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modesign_flip_topk_seed50_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modesign_flip_topk_seed51_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modetargeted_label_seed42_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modetargeted_label_seed43_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modetargeted_label_seed44_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modetargeted_label_seed45_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modetargeted_label_seed46_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modetargeted_label_seed47_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modetargeted_label_seed48_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modetargeted_label_seed49_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modetargeted_label_seed50_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_modetargeted_label_seed51_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed42_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed43_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed44_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed46_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed47_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed48_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed49_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed50_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed51_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed52_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed53_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed54_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed55_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed57_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed58_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed60_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha0.5_adv30_dp0_pers0_mu0.0_seed61_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed42,complete_or_exceeds_target,15.0,15,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed42_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed43_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed44_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed45_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed46_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed47_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed48_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed49_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed50_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed51_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed52_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed53_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed54_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed55_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed56_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed57_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed58_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed59_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed60_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
dsedge-iiotset-full_comp_median_alpha1.0_adv0_dp0_pers0_mu0.0_seed61_datasetedge-iiotset-full,complete_or_exceeds_target,20.0,20,edge-iiotset-full,median
